PostcodeID;PostCodePK;PostCode;PostcodeNummers;PostcodeLetters;Straat;MinNummer;MaxNummer;Plaats;Gemeente;Provincie
5224;4791CJ_2;4791CJ;4791;CJ;Boudewijnstraat;2;48;Klundert;Moerdijk;Noord-Brabant
5225;6417EG_1;6417EG;6417;EG;Lindberghstraat;1;47;Heerlen;Heerlen;Limburg
5226;7671CL_288;7671CL;7671;CL;Westeinde;288;324;Vriezenveen;Twenterand;Overijssel
5227;3074XL_80;3074XL;3074;XL;Polderstraat;80;98;Rotterdam;Rotterdam;Zuid-Holland
5228;1902PK_1;1902PK;1902;PK;Belle van Zuylenlaan;1;53;Castricum;Castricum;Noord-Holland
5229;5056BW_1;5056BW;5056;BW;Craenweide;1;55;Berkel-Enschot;Tilburg;Noord-Brabant
5230;6641EW_1;6641EW;6641;EW;Wagenmaker;1;29;Beuningen Gld;Beuningen;Gelderland
5231;6112AA_1;6112AA;6112;AA;Heerdstraat;1;71;Sint Joost;Echt-Susteren;Limburg
5232;8071VP_30;8071VP;8071;VP;Bachlaan;30;72;Nunspeet;Nunspeet;Gelderland
5233;4793GP_2;4793GP;4793;GP;Edvard Griegstraat;2;46;Fijnaart;Moerdijk;Noord-Brabant
5234;9103PB_1;9103PB;9103;PB;Rinbank;1;6;Dokkum;Dongeradeel;Friesland
5235;8141PH_1;8141PH;8141;PH;Veldhoekerweg;1;12;Heino;Raalte;Overijssel
5236;6136VZ_10;6136VZ;6136;VZ;Oudeweg;10;78;Sittard;Sittard-Geleen;Limburg
5237;6922GT_1;6922GT;6922;GT;Klaproos;1;13;Duiven;Duiven;Gelderland
5238;9721LT_2;9721LT;9721;LT;Van Eedenstraat;2;48;Groningen;Groningen;Groningen
5239;2131XW_202;2131XW;2131;XW;Burgemeester Pabstlaan;202;260;Hoofddorp;Haarlemmermeer;Noord-Holland
5240;6881TK_136;6881TK;6881;TK;Hoofdstraat;136;162;Velp;Rheden;Gelderland
5241;7103BK_116;7103BK;7103;BK;Pashegge;116;168;Winterswijk;Winterswijk;Gelderland
5242;1972PG_1;1972PG;1972;PG;Van Leeuwenstraat;1;45;IJmuiden;Velsen;Noord-Holland
5243;7522AS_1;7522AS;7522;AS;Van Hogendorpstraat;1;8;Enschede;Enschede;Overijssel
5244;1722EM_40;1722EM;1722;EM;Langebalkweg;40;40;Zuid-Scharwoude;Langedijk;Noord-Holland
5245;7003DK_33;7003DK;7003;DK;Lohmanlaan;33;67;Doetinchem;Doetinchem;Gelderland
5246;9051ML_6;9051ML;9051;ML;Boarskulp;6;36;Stiens;Leeuwarderadeel;Friesland
5247;7908DB_1;7908DB;7908;DB;Schuttevaer;1;47;Hoogeveen;Hoogeveen;Drenthe
5248;1067TA_684;1067TA;1067;TA;Osdorperweg;684;756;Amsterdam;Amsterdam;Noord-Holland
5249;7625PH_1;7625PH;7625;PH;Sint Stephanusstraat;1;10;Zenderen;Borne;Overijssel
5250;3555EJ_134;3555EJ;3555;EJ;Burgemeester Norbruislaan;134;176;Utrecht;Utrecht;Utrecht
5251;6971CW_2;6971CW;6971;CW;Burgemeester Dekkerstraat;2;62;Brummen;Brummen;Gelderland
5252;1741DM_65;1741DM;1741;DM;Kogerlaan;65;65;Schagen;Schagen;Noord-Holland
5253;7651AH_2;7651AH;7651;AH;Pleystraat;2;8;Tubbergen;Tubbergen;Overijssel
5254;3972KC_1;3972KC;3972;KC;Nijendal;1;52;Driebergen-Rijsenburg;Utrechtse Heuvelrug;Utrecht
5255;4651GA_1;4651GA;4651;GA;Blauwstraat;1;39;Steenbergen;Steenbergen;Noord-Brabant
5256;3313GT_229;3313GT;3313;GT;Merwedestraat;229;277;Dordrecht;Dordrecht;Zuid-Holland
5257;2151SB_1;2151SB;2151;SB;Leden;1;14;Nieuw-Vennep;Haarlemmermeer;Noord-Holland
5258;7391AK_2;7391AK;7391;AK;Koppelstraat;2;57;Twello;Voorst;Gelderland
5259;2324LZ_43;2324LZ;2324;LZ;Klikspaanweg;43;61;Leiden;Leiden;Zuid-Holland
5260;6828PP_137;6828PP;6828;PP;Broekstraat;137;157;Arnhem;Arnhem;Gelderland
5261;5263CK_40;5263CK;5263;CK;Kampdijklaan;40;80;Vught;Vught;Noord-Brabant
5262;9771AE_2;9771AE;9771;AE;Stationsstraat;2;28;Sauwerd;Winsum;Groningen
5263;8256DZ_1;8256DZ;8256;DZ;De Huifkar;1;17;Biddinghuizen;Dronten;Flevoland
5264;8262GK_10;8262GK;8262;GK;Rondweg;10;19;Kampen;Kampen;Overijssel
5265;3315KT_81;3315KT;3315;KT;Van Eesterenplein;81;125;Dordrecht;Dordrecht;Zuid-Holland
5266;4461RX_1;4461RX;4461;RX;Meeuwenweg;1;62;Goes;Goes;Zeeland
5267;8601BN_1;8601BN;8601;BN;Jousterkade;1;10;Sneek;S+¦dwest-Frysl+ón;Friesland
5268;8064ZG_0;8064ZG;8064;ZG;Postbus;0;10000;Zwartsluis;Zwartewaterland;Overijssel
5269;2542LN_40;2542LN;2542;LN;Schoutendreef;40;86;'s-Gravenhage;'s-Gravenhage;Zuid-Holland
5270;3701HL_20;3701HL;3701;HL;1e Hogeweg;20;200;Zeist;Zeist;Utrecht
5271;7204MZ_6;7204MZ;7204;MZ;Mr. Th. Heemskerkstraat;6;38;Zutphen;Zutphen;Gelderland
5272;3815ZV_136;3815ZV;3815;ZV;Verzetsplein;136;151;Amersfoort;Amersfoort;Utrecht
5273;7443LW_1;7443LW;7443;LW;Fonteinkruid;1;51;Nijverdal;Hellendoorn;Overijssel
5274;2675KT_3;2675KT;2675;KT;Ewoudslaan;3;3;Honselersdijk;Westland;Zuid-Holland
5275;1067GA_261;1067GA;1067;GA;Aalbersestraat;261;267;Amsterdam;Amsterdam;Noord-Holland
5276;8022NE_48;8022NE;8022;NE;Timorstraat;48;96;Zwolle;Zwolle;Overijssel
5277;5445PC_2;5445PC;5445;PC;Kraaienweg;2;2;Landhorst;Sint Anthonis;Noord-Brabant
5278;2435XN_1;2435XN;2435;XN;F.M. Baudstraat;1;11;Zevenhoven;Nieuwkoop;Zuid-Holland
5279;7232HH_2;7232HH;7232;HH;De Timpe;2;36;Warnsveld;Zutphen;Gelderland
5280;7559RD_5;7559RD;7559;RD;Withagsmedenweg;5;5;Hengelo;Hengelo;Overijssel
5281;5521KK_80;5521KK;5521;KK;Kerkevelden;80;112;Eersel;Eersel;Noord-Brabant
5282;7437TS_2;7437TS;7437;TS;Spoorstraat;2;10;Bathmen;Deventer;Overijssel
5283;7542KE_98;7542KE;7542;KE;Hesselinklanden;98;112;Enschede;Enschede;Overijssel
5284;1521CH_1;1521CH;1521;CH;Warmoesstraat;1;13;Wormerveer;Zaanstad;Noord-Holland
5285;6191HL_1;6191HL;6191;HL;Huynhof;1;20;Beek;Beek;Limburg
5286;8455JA_1;8455JA;8455;JA;Weversbuurt;1;20;Katlijk;Heerenveen;Friesland
5287;4325BL_1;4325BL;4325;BL;Zeedisteldreef;1;1;Renesse;Schouwen-Duiveland;Zeeland
5288;6599CA_31;6599CA;6599;CA;Aaldonksestraat;31;37;Ven-Zelderheide;Gennep;Limburg
5289;6031CW_2;6031CW;6031;CW;Schoolstraat;2;18;Nederweert;Nederweert;Limburg
5290;4581AW_2;4581AW;4581;AW;Elzenstraat;2;58;Vogelwaarde;Hulst;Zeeland
5291;6049GE_1;6049GE;6049;GE;Rutgerstraat;1;13;Herten;Roermond;Limburg
5292;5864AE_1;5864AE;5864;AE;Hofstraat;1;9;Meerlo;Horst aan de Maas;Limburg
5293;1501TC_2;1501TC;1501;TC;Pieter Pauwstraat;2;42;Zaandam;Zaanstad;Noord-Holland
5294;1091AG_18;1091AG;1091;AG;Camperstraat;18;38;Amsterdam;Amsterdam;Noord-Holland
5295;1780AX_0;1780AX;1780;AX;Postbus;0;10000;Den Helder;Den Helder;Noord-Holland
5296;8806KA_1;8806KA;8806;KA;Sopsum;1;10;Achlum;Franekeradeel;Friesland
5297;2522SR_146;2522SR;2522;SR;Oudemansstraat;146;180;'s-Gravenhage;'s-Gravenhage;Zuid-Holland
5298;5062RA_1;5062RA;5062;RA;Baksevenweg;1;1;Heukelom;Oisterwijk;Noord-Brabant
5299;2316BZ_1;2316BZ;2316;BZ;Groenoordsplein;1;1;Leiden;Leiden;Zuid-Holland
5300;9679EZ_87;9679EZ;9679;EZ;Stationsstraat;87;111;Scheemda;Oldambt;Groningen
5301;1017VD_48;1017VD;1017;VD;Nieuwe Looiersstraat;48;82;Amsterdam;Amsterdam;Noord-Holland
